state,account_length,area_code,intl_plan,voicemail_plan,no_of_vmail_msgs,total_day_mins,total_day_calls,total_day_charge,total_eve_mins,total_eve_calls,total_eve_charge,total_night_mins,total_night_calls,total_night_charge,total_intl_mins,total_intl_calls,total_intl_charge,customer_service_calls,churn,total_usage_mins,day_ratio,eve_ratio,night_ratio,intl_ratio,custserv_per_month,active_vmail,avg_cost_per_min
MI,115,415,0,1,26,155.2,110,26.38,230.9,133,19.63,261.6,100,11.77,4.5,4,1.22,0,0,652.2,0.23796381478074208,0.354032505366452,0.40110395584176634,0.006899724011039558,0.0,1,0.16997422680412372
AR,99,510,1,0,0,242.3,102,41.19,350.9,102,29.83,163.1,93,7.34,11.3,3,3.05,0,1,767.6,0.31565919749869725,0.4571391349661281,0.212480458572173,0.014721208963001563,0.0,0,0.16999587288485346
VT,121,415,1,1,44,254.1,127,43.2,180.2,108,15.32,196.2,129,8.83,8.7,4,2.35,3,0,639.2,0.3975281602002503,0.2819148936170212,0.30694618272841045,0.013610763454317895,0.7438016528925621,1,0.17001180637544275
WV,54,510,0,1,33,112.0,90,19.04,208.0,112,17.68,150.3,83,6.76,11.3,4,3.05,2,0,481.6,0.23255813953488372,0.4318936877076412,0.3120847176079734,0.023463455149501662,1.1111111111111112,1,0.16999999999999998
ME,105,408,0,0,0,115.5,73,19.64,267.3,83,22.72,114.2,90,5.14,13.3,5,3.59,3,0,510.3,0.22633744855967078,0.5238095238095238,0.2237899274936312,0.02606310013717421,0.8571428571428571,0,0.17004329004329005
IA,73,415,0,0,0,137.1,102,23.31,210.8,114,17.92,191.4,120,8.61,11.1,4,3.0,1,0,550.4,0.24909156976744187,0.38299418604651164,0.34774709302325585,0.0201671511627907,0.4109589041095891,0,0.1700218818380744
CT,95,415,0,0,0,198.4,113,33.73,235.9,144,20.05,325.6,99,14.65,10.1,3,2.73,0,0,770.0000000000001,0.25766233766233765,0.30636363636363634,0.4228571428571428,0.013116883116883114,0.0,0,0.17001008064516127
NM,21,415,0,1,19,132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,12.9,7,3.48,3,0,504.8999999999999,0.2628243216478511,0.4052287581699347,0.30639730639730645,0.02554961378490791,4.285714285714286,1,0.1700075357950264
OR,163,408,0,1,25,219.6,99,37.33,210.4,99,17.88,242.7,88,10.92,13.8,8,3.73,2,0,686.5,0.31988346686088853,0.3064821558630736,0.35353241077931535,0.020101966496722506,0.36809815950920244,1,0.16999089253187613
VT,57,415,0,0,0,169.6,96,28.83,234.7,112,19.95,285.4,83,12.84,11.2,4,3.02,0,0,700.9,0.24197460408046798,0.3348551861891853,0.4071907547439007,0.015979454986446,0.0,0,0.1699882075471698
RI,104,408,1,0,0,160.4,73,27.27,293.9,103,24.98,306.6,90,13.8,12.6,5,3.4,4,0,773.5,0.20736910148674856,0.3799612152553329,0.3963800904977376,0.016289592760180997,1.1538461538461537,0,0.17001246882793017
RI,83,415,0,1,20,95.0,89,16.15,167.9,92,14.27,200.6,79,9.03,11.2,2,3.02,0,0,474.7,0.20012639561828524,0.35369707183484306,0.4225826838002949,0.023593848746576784,0.0,1,0.16999999999999998
NM,141,415,0,0,0,160.1,87,27.22,256.7,120,21.82,270.0,107,12.15,7.0,1,1.89,2,0,693.8,0.2307581435572211,0.36999135197463245,0.38916114153934855,0.010089362928797925,0.425531914893617,0,0.17001873828856964
AL,95,415,0,0,0,194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,3,0,604.5999999999999,0.3218656963281509,0.38504796559708904,0.2868011908699967,0.006285147204763481,0.9473684210526316,0,0.1699897225077081
MT,184,415,0,0,0,236.4,73,40.19,287.3,120,24.42,192.0,94,8.64,13.8,4,3.73,1,1,729.5,0.3240575736806032,0.3938313913639479,0.26319396847155585,0.018917066483893078,0.16304347826086957,0,0.17000846023688662
CT,74,408,0,0,0,157.1,95,26.71,213.1,36,18.11,280.4,77,12.62,7.6,3,2.05,2,0,658.1999999999999,0.23868125189911882,0.32376177453661503,0.42601033120632026,0.011546642357945914,0.8108108108108107,0,0.17001909611712288
TN,67,415,0,0,0,179.8,125,30.57,173.2,86,14.72,272.8,97,12.28,10.9,4,2.94,0,0,636.6999999999999,0.28239359195853625,0.2720276425318046,0.42845924297157223,0.017119522538087014,0.0,0,0.1700222469410456
ID,104,415,1,0,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11.0,4,2.97,0,0,580.3,0.2553851456143374,0.27882129932793387,0.44683784249526115,0.01895571256246769,0.0,0,0.1699730094466937
TX,71,415,0,1,39,183.2,103,31.14,209.4,111,17.8,172.4,109,7.76,11.9,6,3.21,1,0,576.9,0.31755936904142834,0.3629745189807593,0.29883862021147517,0.02062749176633732,0.4225352112676056,1,0.16997816593886464
NH,149,415,0,0,0,119.2,88,20.26,168.3,110,14.31,204.7,119,9.21,12.2,6,3.29,4,1,504.4,0.23632038065027758,0.3336637589214909,0.40582870737509913,0.024187153053132435,0.8053691275167785,0,0.16996644295302013
ND,154,408,0,1,35,224.0,102,38.08,192.0,99,16.32,163.1,100,7.34,9.6,2,2.59,0,0,588.7,0.3804994054696789,0.3261423475454391,0.27705112960760997,0.016307117377271953,0.0,1,0.16999999999999998
SC,138,510,0,1,21,19.5,149,3.32,140.9,109,11.98,179.7,111,8.09,7.9,1,2.13,0,0,348.0,0.05603448275862069,0.4048850574712644,0.5163793103448275,0.022701149425287358,0.0,1,0.17025641025641025
KS,117,415,0,0,0,184.8,83,31.42,248.6,101,21.13,133.1,113,5.99,9.6,8,2.59,1,0,576.1,0.32077764277035237,0.43152230515535495,0.23103627842388472,0.016663773650407915,0.25641025641025644,0,0.17002164502164502
ME,130,408,0,0,0,176.3,140,29.97,201.0,104,17.09,161.9,123,7.29,11.3,5,3.05,1,0,550.5,0.32025431425976386,0.3651226158038147,0.2940962761126249,0.02052679382379655,0.23076923076923078,0,0.16999432785025523
RI,73,415,0,0,0,241.7,115,41.09,168.5,133,14.32,169.8,122,7.64,11.1,2,3.0,2,0,591.1,0.4088986635087125,0.28506174928100153,0.28726103874132974,0.018778548468956182,0.8219178082191781,0,0.1700041373603641
WI,100,510,0,1,38,224.7,121,38.2,294.0,131,24.99,290.0,61,13.05,9.8,6,2.65,0,0,818.5,0.2745265729993891,0.3591936469150886,0.354306658521686,0.011973121563836286,0.0,1,0.17000445037828218
NC,149,510,0,0,0,207.3,115,35.24,198.4,82,16.86,114.1,83,5.13,8.6,4,2.32,1,0,528.4000000000001,0.3923164269492808,0.3754731264193792,0.21593489780469335,0.016275548826646478,0.20134228187919462,0,0.16999517607332368
OH,29,408,0,0,0,196.8,81,33.46,168.0,110,14.28,132.6,98,5.97,12.7,7,3.43,2,0,510.09999999999997,0.38580670456773186,0.3293471868261125,0.2599490296020388,0.02489707900411684,2.0689655172413794,0,0.17002032520325203
WY,131,510,0,0,0,110.9,74,18.85,115.6,90,9.83,190.5,114,8.57,15.8,9,4.27,1,0,432.8,0.2562384473197782,0.26709796672828096,0.44015711645101663,0.03650646950092422,0.22900763358778628,0,0.16997294860234446
NJ,153,510,0,0,0,122.5,145,20.83,273.3,103,23.23,197.8,71,8.9,8.0,3,2.16,2,0,601.6,0.20362367021276595,0.4542885638297872,0.32878989361702127,0.013297872340425532,0.3921568627450981,0,0.1700408163265306
ND,84,510,0,0,0,226.9,144,38.57,201.6,122,17.14,130.2,121,5.86,13.2,5,3.56,2,0,571.9000000000001,0.3967476831613918,0.3525091799265605,0.22766217870257033,0.023080958209477177,0.7142857142857143,0,0.16998677831643896
WI,133,510,0,0,0,187.0,65,31.79,141.4,128,12.02,238.2,108,10.72,10.0,8,2.7,2,0,576.5999999999999,0.3243149497051683,0.2452306625043358,0.413111342351717,0.017343045438779053,0.45112781954887216,0,0.16999999999999998
KY,112,415,0,0,0,170.5,113,28.99,193.2,129,16.42,188.0,91,8.46,11.2,6,3.02,0,0,562.9000000000001,0.30289571860010656,0.34322259726416765,0.33398472197548407,0.019896962160241602,0.0,0,0.17002932551319647
NY,87,415,0,0,0,204.8,101,34.82,161.0,80,13.69,285.7,89,12.86,9.5,3,2.57,0,0,661.0,0.3098335854765507,0.24357034795763993,0.43222390317700454,0.014372163388804841,0.0,0,0.17001953125
MO,72,415,0,0,0,165.9,114,28.2,235.9,97,20.05,210.1,120,9.45,12.0,5,3.24,2,0,623.9,0.26590799807661486,0.3781054656194903,0.3367526847251162,0.01923385157877865,0.8333333333333334,0,0.16998191681735986
AZ,66,510,0,0,0,154.0,133,26.18,198.9,121,16.91,151.9,100,6.84,9.5,3,2.57,4,1,514.3,0.2994361267742563,0.3867392572428544,0.29535290686369825,0.018471709119191135,1.8181818181818181,0,0.16999999999999998
MN,65,510,0,1,29,158.1,104,26.88,322.2,81,27.39,210.0,96,9.45,8.9,6,2.4,1,0,699.1999999999999,0.22611556064073227,0.46081235697940504,0.3003432494279176,0.012728832951945082,0.46153846153846156,1,0.1700189753320683
CO,74,415,0,0,0,225.2,93,38.28,215.1,120,18.28,241.8,95,10.88,9.1,2,2.46,2,0,691.1999999999999,0.3258101851851852,0.3111979166666667,0.34982638888888895,0.01316550925925926,0.8108108108108107,0,0.1699822380106572
MD,116,408,0,0,0,159.4,79,27.1,179.5,88,15.26,167.8,71,7.55,9.7,2,2.62,6,1,516.4,0.30867544539116964,0.3475987606506584,0.3249419054996127,0.018783888458559255,1.5517241379310345,0,0.17001254705144292
AR,68,510,0,0,0,172.7,95,29.36,139.1,90,11.82,174.3,99,7.84,11.7,1,3.16,2,0,497.79999999999995,0.346926476496585,0.27942948975492166,0.3501406187223785,0.023503415026114905,0.8823529411764706,0,0.170005790387956
TN,68,415,0,0,0,222.8,99,37.88,175.8,85,14.94,202.0,111,9.09,11.0,3,2.97,3,0,611.6,0.3642903858731197,0.28744277305428384,0.3302812295618051,0.017985611510791366,1.3235294117647058,0,0.17001795332136446
DE,54,415,1,0,0,214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1,0,653.6,0.3275703794369645,0.36796205630354956,0.28901468788249696,0.015452876376988983,0.5555555555555556,0,0.170014012143858
TN,99,408,0,0,0,54.8,92,9.32,173.0,103,14.71,195.1,125,8.78,7.5,3,2.03,1,0,430.4,0.12732342007434944,0.40195167286245354,0.45329925650557623,0.01742565055762082,0.30303030303030304,0,0.17007299270072995
WI,107,408,0,0,0,134.0,104,22.78,174.5,94,14.83,311.1,79,14.0,7.3,3,1.97,3,0,626.9,0.21375019939384274,0.27835380443451907,0.4962513957568991,0.011644600414739192,0.8411214953271028,0,0.17
WV,124,510,0,0,0,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,0,528.5999999999999,0.3496027241770716,0.3312523647370413,0.29928111993946277,0.01986379114642452,0.24193548387096772,0,0.17002164502164502
CT,95,415,0,1,36,283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,11.3,3,3.05,3,0,842.3,0.33610352605959876,0.3397839249673513,0.31069690134156475,0.013415647631485221,0.9473684210526316,1,0.17001059696220416
MN,173,510,0,0,0,291.8,143,49.61,214.3,134,18.22,151.2,119,6.8,9.9,2,2.67,0,1,667.1999999999999,0.4373501199040768,0.3211930455635492,0.22661870503597123,0.014838129496402879,0.0,0,0.17001370801919122
MO,110,408,0,0,0,222.7,94,37.86,105.8,98,8.99,214.8,78,9.67,13.5,4,3.65,1,0,556.8,0.3999640804597701,0.19001436781609196,0.3857758620689656,0.024245689655172417,0.27272727272727276,0,0.17000449034575663
VA,102,510,0,0,0,174.5,79,29.67,236.8,136,20.13,270.4,110,12.17,8.5,5,2.3,0,0,690.2,0.2528252680382498,0.34308895972181974,0.3917705013039698,0.01231527093596059,0.0,0,0.17002865329512895
NH,130,408,0,0,0,68.4,86,11.63,193.3,110,16.43,171.5,139,7.72,10.4,4,2.81,0,0,443.6,0.15419296663660956,0.43575293056807934,0.38660955816050496,0.023444544634806132,0.0,0,0.17002923976608186
OK,91,408,0,1,31,273.0,78,46.41,215.5,98,18.32,104.7,114,4.71,9.6,2,2.59,1,0,602.8000000000001,0.45288652952886527,0.35749834107498335,0.17368944923689447,0.0159256801592568,0.32967032967032966,1,0.16999999999999998
CT,64,415,1,0,0,225.3,134,38.3,108.2,87,9.2,139.6,132,6.28,17.3,9,4.67,1,1,490.40000000000003,0.45942088091353994,0.22063621533442088,0.2846655791190864,0.03527732463295269,0.46875,0,0.16999556147359074
TN,176,415,0,1,23,283.2,130,48.14,162.6,74,13.82,177.7,104,8.0,7.2,6,1.94,1,0,630.7,0.4490248929760583,0.2578087838909148,0.28175043602346594,0.011415887109560804,0.17045454545454547,1,0.1699858757062147
MD,93,510,1,0,0,131.4,78,22.34,219.7,106,18.67,155.7,103,7.01,11.1,2,3.0,1,1,517.9,0.2537169337709983,0.4242131685653601,0.30063718864645683,0.021432709017184786,0.3225806451612903,0,0.1700152207001522
WI,84,510,0,1,12,89.7,87,15.25,138.6,73,11.78,165.8,114,7.46,10.7,2,2.89,1,0,404.8,0.2215909090909091,0.34239130434782605,0.4095849802371542,0.02643280632411067,0.35714285714285715,1,0.17001114827201783
SD,138,510,0,0,0,127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5.0,3,1.35,3,0,587.5,0.21634042553191488,0.4216170212765957,0.353531914893617,0.00851063829787234,0.6521739130434783,0,0.17002360346184106
ND,101,415,0,1,28,105.9,132,18.0,231.7,107,19.69,281.3,120,12.66,10.7,5,2.89,1,0,629.6000000000001,0.16820203303684877,0.36801143583227436,0.44679161372299864,0.016994917407878014,0.297029702970297,1,0.16997167138810199
VA,136,408,0,0,0,142.3,79,24.19,158.0,113,13.43,177.5,75,7.99,6.0,11,1.62,2,0,483.8,0.2941298057048367,0.32658123191401406,0.3668871434477057,0.012401818933443571,0.4411764705882353,0,0.16999297259311313
UT,111,510,0,0,0,191.3,80,32.52,138.5,94,11.77,246.0,107,11.07,6.4,3,1.73,2,0,582.1999999999999,0.3285812435589145,0.23789075918928207,0.4225352112676057,0.010992785984197872,0.5405405405405405,0,0.16999477260846838
MA,132,408,0,1,36,201.9,93,34.32,156.3,75,13.29,131.3,92,5.91,13.7,5,3.7,0,0,503.20000000000005,0.4012321144674086,0.3106120826709062,0.2609300476947536,0.027225755166931633,0.0,1,0.1699851411589896
SD,128,415,0,0,0,247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,14.7,2,3.97,3,0,587.9000000000001,0.42064977036911033,0.31076713726824284,0.24357883993876503,0.025004252423881608,0.703125,0,0.16999595632834613
AL,92,408,0,1,38,242.2,96,41.17,159.7,144,13.57,210.0,108,9.45,8.9,1,2.4,1,0,620.8,0.3901417525773196,0.25724871134020616,0.3382731958762887,0.014336340206185568,0.32608695652173914,1,0.16998348472336913
AL,197,415,1,0,0,127.3,80,21.64,222.3,115,18.9,173.9,95,7.83,13.7,5,3.7,5,1,537.2,0.2369694713328369,0.4138123603871928,0.32371556217423675,0.02550260610573343,0.7614213197969544,0,0.16999214454045564
WV,191,408,0,0,0,162.0,104,27.54,241.2,120,20.5,210.4,83,9.47,10.9,7,2.94,1,0,624.5,0.2594075260208166,0.38622898318654925,0.3369095276220977,0.017453963170536428,0.15706806282722513,0,0.16999999999999998
SC,99,415,0,1,33,179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,2,0,593.6999999999999,0.30166750884284993,0.40138116894054243,0.2790971871315479,0.017854135085059796,0.6060606060606061,1,0.17001675041876047
FL,106,415,0,1,31,197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,12.3,4,3.32,3,0,448.7,0.43993759750390016,0.27501671495431246,0.2576331624693559,0.02741252507243147,0.8490566037735849,1,0.17001013171225937
KY,88,415,0,0,0,148.2,82,25.19,308.7,67,26.24,235.4,79,10.59,6.4,4,1.73,2,0,698.6999999999999,0.2121082009446114,0.44182052382996995,0.3369114068985259,0.009159868326892803,0.6818181818181819,0,0.1699730094466937
UT,78,415,0,0,0,193.1,85,32.83,172.1,105,14.63,129.6,119,5.83,10.2,1,2.75,0,0,504.99999999999994,0.3823762376237624,0.3407920792079208,0.25663366336633664,0.0201980198019802,0.0,0,0.17001553599171412
NY,98,408,0,0,0,171.7,99,29.19,174.8,87,14.86,189.6,130,8.53,7.8,6,2.11,1,0,543.9,0.31568302996874426,0.32138260709689287,0.3485934914506343,0.014340871483728626,0.30612244897959184,0,0.17000582411182297
MS,17,408,0,1,35,198.5,123,33.75,270.6,74,23.0,209.9,130,9.45,8.1,10,2.19,1,0,687.1,0.288895357298792,0.3938291369524087,0.3054868287003347,0.01178867704846456,1.7647058823529411,1,0.17002518891687657
NH,56,415,0,1,24,121.7,87,20.69,184.0,76,15.64,266.6,98,12.0,12.7,3,3.43,1,0,585.0,0.20803418803418805,0.3145299145299145,0.45572649572649576,0.021709401709401707,0.5357142857142857,1,0.17000821692686935
VA,84,415,0,0,0,130.2,105,22.13,278.0,60,23.63,305.4,74,13.74,14.0,6,3.78,2,0,727.5999999999999,0.17894447498625618,0.3820780648708082,0.4197361187465641,0.019241341396371636,0.7142857142857143,0,0.16996927803379416
VT,95,510,0,0,0,203.4,96,34.58,168.6,61,14.33,173.0,105,7.79,13.7,3,3.7,2,0,558.7,0.36405942366207267,0.3017719706461428,0.30964739574011096,0.024521209951673523,0.6315789473684211,0,0.17000983284169124
WY,16,415,0,0,0,174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,5,0,637.7,0.27395326956249016,0.4403324447232241,0.26924886310177193,0.01646542261251372,9.375,0,0.1700057240984545
NV,76,510,1,0,0,241.0,120,40.97,231.8,96,19.7,220.2,67,9.91,9.9,1,2.67,1,1,702.9,0.34286527244273723,0.32977663963579457,0.3132735808792147,0.014084507042253521,0.39473684210526316,0,0.16999999999999998
WV,93,415,0,0,0,141.7,95,24.09,221.0,100,18.79,227.1,71,10.22,10.2,3,2.75,0,0,600.0,0.23616666666666664,0.36833333333333335,0.3785,0.016999999999999998,0.0,0,0.17000705716302048
WA,83,408,0,0,0,134.8,96,22.92,167.2,78,14.21,161.5,123,7.27,7.7,5,2.08,2,0,471.2,0.28607809847198645,0.3548387096774193,0.342741935483871,0.01634125636672326,0.7228915662650602,0,0.17002967359050444
KS,123,415,0,0,0,163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9.0,10,2.43,1,0,589.7,0.2765813125317958,0.422926911989147,0.2852297778531456,0.01526199762591148,0.24390243902439027,0,0.17001839362354385
VT,64,408,0,0,0,145.5,116,24.74,228.4,110,19.41,273.4,91,12.3,8.9,8,2.4,1,0,656.1999999999999,0.22173117951843951,0.348064614446815,0.4166412679061262,0.013562938128619325,0.46875,0,0.17003436426116839
OK,82,510,0,0,0,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0,1,815.8000000000001,0.4042657514096592,0.255332189262074,0.3274086785976955,0.012993380730571217,0.0,0,0.17001212856276532
GA,107,510,0,0,0,194.5,97,33.07,186.3,131,15.84,178.3,106,8.02,12.7,1,3.43,2,0,571.8000000000001,0.3401538999650227,0.32581322140608604,0.3118223154949283,0.02221056313396292,0.5607476635514018,0,0.17002570694087404
CO,110,510,0,0,0,131.9,93,22.42,272.7,106,23.18,192.8,105,8.68,7.1,4,1.92,1,0,604.5000000000001,0.2181968569065343,0.4511166253101736,0.31894127377998344,0.011745244003308517,0.27272727272727276,0,0.16997725549658832
AK,96,408,0,1,29,150.0,91,25.5,159.4,75,13.55,228.1,55,10.26,8.5,3,2.3,1,0,546.0,0.27472527472527475,0.29194139194139196,0.4177655677655678,0.015567765567765568,0.3125,1,0.17
TN,47,415,0,1,30,196.6,93,33.42,241.4,140,20.52,226.0,118,10.17,12.9,4,3.48,2,0,676.9,0.2904417196040774,0.3566257940611612,0.33387501846653866,0.01905746786822278,1.2765957446808511,1,0.16998982706002036
KY,115,510,0,0,0,99.7,107,16.95,145.1,96,12.33,149.4,99,6.72,14.1,4,3.81,2,0,408.30000000000007,0.24418319862845944,0.3553759490570658,0.3659074210139603,0.03453343130051432,0.5217391304347826,0,0.1700100300902708
PA,69,415,0,0,0,143.6,88,24.41,141.8,86,12.05,194.0,83,8.73,10.8,5,2.92,3,0,490.2,0.29294165646674825,0.2892696858425133,0.39575683394532846,0.022031823745410038,1.3043478260869565,0,0.16998607242339833
CT,163,408,0,1,40,231.9,56,39.42,211.8,91,18.0,268.5,74,12.08,12.3,3,3.32,2,0,724.5,0.32008281573498965,0.29233954451345756,0.37060041407867494,0.01697722567287785,0.36809815950920244,1,0.16998706338939198
CT,90,415,0,0,0,37.8,80,6.43,155.3,105,13.2,175.0,111,7.88,14.2,5,3.83,3,0,382.3,0.09887522887784461,0.4062254773737902,0.4577556892492807,0.037143604499084486,1.0,0,0.17010582010582012
MN,98,415,0,0,0,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3,0,445.0,0.16359550561797753,0.418876404494382,0.39393258426966293,0.02359550561797753,0.9183673469387755,0,0.17005494505494506
WY,90,408,0,1,39,94.8,89,16.12,219.1,91,18.62,197.4,65,8.88,11.4,5,3.08,1,0,522.6999999999999,0.181365984312225,0.41916969581021624,0.3776544863210255,0.02180983355653339,0.3333333333333333,1,0.17004219409282703
PA,174,415,0,1,15,221.8,143,37.71,210.6,115,17.9,221.8,109,9.98,12.4,9,3.35,1,0,666.6,0.3327332733273327,0.3159315931593159,0.3327332733273327,0.0186018601860186,0.1724137931034483,1,0.1700180342651037
OR,95,415,0,0,0,269.0,120,45.73,233.7,120,19.86,179.3,61,8.07,7.3,4,1.97,2,1,689.3,0.390250979254316,0.33903960539677935,0.2601189612650515,0.010590454083853186,0.6315789473684211,0,0.16999999999999998
PA,79,415,0,0,0,268.3,114,45.61,185.5,111,15.77,264.6,88,11.91,6.3,7,1.7,1,1,724.7,0.3702221608941631,0.2559679867531392,0.36511659997240237,0.008693252380295294,0.379746835443038,0,0.16999627282892285
OK,123,415,0,1,27,198.7,127,33.78,249.0,105,21.17,173.2,124,7.79,12.5,5,3.38,1,0,633.4,0.3137038206504578,0.3931165140511525,0.2734449005367856,0.019734764761604042,0.24390243902439027,1,0.17000503271263212
VT,99,415,0,0,0,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,11.5,7,3.11,7,1,600.0,0.1925,0.3635,0.42483333333333334,0.019166666666666665,2.121212121212121,0,0.17004329004329005
ID,114,415,0,0,0,202.1,100,34.36,195.7,102,16.63,291.8,120,13.13,13.3,5,3.59,2,0,702.8999999999999,0.28752311850903406,0.2784179826433348,0.4151372883767251,0.01892161047090625,0.5263157894736842,0,0.17001484413656606
PA,141,510,0,0,0,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1,0,582.4,0.3701923076923077,0.3444368131868132,0.26407967032967034,0.021291208791208792,0.2127659574468085,0,0.16999072356215214
NM,132,408,0,0,0,169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1,0,596.9,0.2846372926788407,0.3508125314122969,0.345283967163679,0.01926620874518345,0.22727272727272727,0,0.16998234255444378
FL,133,510,0,0,0,201.7,85,34.29,169.4,116,14.4,286.3,80,12.88,6.0,4,1.62,0,0,663.4000000000001,0.3040397949954778,0.25535122098281576,0.43156466686765144,0.009044317154054867,0.0,0,0.17000495785820527
TX,133,408,0,0,0,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,4,0,551.4999999999999,0.40090661831369,0.2904805077062557,0.29338168631006356,0.015231187669990938,0.9022556390977443,0,0.17001356852103122
VT,93,510,0,1,32,218.7,117,37.18,115.0,61,9.78,192.7,85,8.67,9.4,5,2.54,2,0,535.8,0.40817469204927215,0.21463232549458755,0.35964912280701755,0.01754385964912281,0.6451612903225806,1,0.1700045724737083
MA,34,415,0,0,0,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11.0,10,2.97,2,1,755.4000000000001,0.38880063542494037,0.3607360338893301,0.23590150913423347,0.014561821551495895,1.7647058823529411,0,0.1700034048348655
OR,140,415,0,0,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,1,584.8000000000001,0.2057113543091655,0.4110807113543091,0.3700410396716826,0.01316689466484268,0.8571428571428571,0,0.16999168744804655
DE,96,415,0,1,26,175.8,96,29.89,206.6,84,17.56,178.0,105,8.01,11.1,2,3.0,2,0,571.5,0.30761154855643047,0.3615048118985127,0.3114610673665792,0.01942257217847769,0.625,1,0.17002275312855517
